PM2_5,PM10,SO2,NO2,CO,O3,Speed,Direction,TEMP,RH,PSFC,lat,lon,AQI,Major pollutants,AQI-Difference,id,Group
8.41,6.6,1.15,1.37,2,18.77,12.5,-47,267.38,31.45,86443.95,43.6,87.88,18.77,O3,0,35468,1170
8.29,6.53,1.05,1.36,2,19.63,5.73,-64,265.48,32.81,81313.85,43.62,88.06,19.63,O3,0,35469,-1
2.84,2.33,0.33,0.6,1.8,22.33,5.09,-166,263.72,33.64,75317.02,43.64,88.24,22.33,O3,0,35470,-1
2.64,2.17,0.3,0.58,1.8,21.21,8.61,172,262.75,32.95,71091.35,43.66,88.42,21.21,O3,0,35471,2680
2.5,2.04,0.28,0.58,1.8,20.97,8.53,165,261.78,32.97,68409.49,43.68,88.61,20.97,O3,0,35472,2680
2.39,1.95,0.29,0.55,1.8,20.84,4.78,131,260.52,35.42,67515.35,43.7,88.79,20.84,O3,0,35473,-1
2.46,2,0.31,0.56,1.7,20.78,5.13,79,263.12,31.2,71973.73,43.72,88.97,20.78,O3,0,35474,2264
3.74,3,0.5,0.76,1.8,20.61,4.23,68,267.58,25.2,80247.57,43.74,89.15,20.61,O3,0,35475,2264
6.49,5.11,0.75,1.07,1.9,20.37,2.41,76,269.84,23.4,85764.42,43.76,89.34,20.37,O3,0,35476,2264
9,7.07,0.99,1.43,2,20.56,1.65,73,270.29,24.14,88093.25,43.78,89.52,20.56,O3,0,35477,2264
10.41,8.17,1.13,1.73,2.1,20.77,1.74,61,270.27,25.76,89428.62,43.8,89.7,20.77,O3,0,35478,2264
7.94,6.25,0.85,1.5,2,20.5,3.04,34,270.34,27.19,89896.52,43.82,89.89,20.5,O3,0,35479,296
5.59,4.4,0.59,1.13,1.9,19.98,4.51,28,270.31,28.45,89041.3,43.84,90.07,19.98,O3,0,35480,296
5.06,4.01,0.6,1.12,1.9,19.64,4.82,36,269.84,30.18,87999.55,43.86,90.25,19.64,O3,0,35481,296
5.13,4.07,0.65,1.17,1.9,19.46,4.68,43,269.74,31.22,88205.38,43.87,90.43,19.46,O3,0,35482,296
4.73,3.74,0.57,1,1.8,19.39,4.45,46,269.49,32.62,88624.89,43.89,90.62,19.39,O3,0,35483,296
3.94,3.11,0.48,0.84,1.8,19.4,4.31,45,268.87,34.73,88617.34,43.91,90.8,19.4,O3,0,35484,296
2.81,2.22,0.35,0.66,1.8,20.31,5.42,14,266.88,39.9,87936.44,43.93,90.98,20.31,O3,0,35485,-1
2.76,2.14,0.33,0.56,1.8,21.48,10.3,-7,264.48,43.99,86811.27,43.95,91.17,21.48,O3,0,35486,518
3.04,2.33,0.39,0.54,1.8,22.31,11.58,-14,263.07,44.06,85701.09,43.96,91.35,22.31,O3,0,35487,518
2.54,1.96,0.38,0.48,1.8,22.99,9.99,-9,262.57,42.53,83586.43,43.98,91.54,22.99,O3,0,35488,518
2.33,1.79,0.37,0.33,1.8,23.12,8.06,9,262.66,42.69,82241.18,44,91.72,23.12,O3,0,35489,2921
2.3,1.77,0.37,0.31,1.8,22.86,6.95,27,262.68,43.05,81953.09,44.01,91.9,22.86,O3,0,35490,2143
2.36,1.81,0.38,0.32,1.8,22.85,5.85,44,262.27,44.36,81251.92,44.03,92.09,22.85,O3,0,35491,2465
2.46,1.9,0.4,0.34,1.8,22.51,5.53,61,262.34,43.8,81082.29,44.04,92.27,22.51,O3,0,35492,2465
2.63,2.02,0.41,0.36,1.8,22.1,5.2,71,262.75,41.69,81791.41,44.06,92.45,22.1,O3,0,35493,532
2.83,2.17,0.43,0.4,1.7,21.65,4.32,76,263.42,38.99,83501.28,44.08,92.64,21.65,O3,0,35494,532
3.1,2.38,0.46,0.41,1.7,21.36,3.93,73,263.79,37.42,85319.23,44.09,92.82,21.36,O3,0,35495,532
3.97,3.06,0.6,0.68,1.8,20.26,6.38,37,264.42,36.64,86336.72,44.11,93.01,20.26,O3,0,35496,-1
4.76,3.71,0.75,0.91,1.8,19.67,6.85,33,266.07,32.94,87167.91,44.12,93.19,19.67,O3,0,35497,-1
5.07,3.96,0.78,0.96,1.8,19.28,3.46,47,266.94,31.15,88568.74,44.14,93.38,19.28,O3,0,35498,-1
5.27,4.04,0.7,0.7,1.8,18.84,1,165,266.25,33.71,90327.59,44.15,93.56,18.84,O3,0,35499,-1
5.66,4.29,0.71,0.48,1.7,18.66,0.79,-100,264.85,40.12,92343.31,44.16,93.75,18.66,O3,0,35500,-1
5.1,3.86,0.66,0.4,1.7,18.43,1.85,-59,263,47.3,94385.9,44.18,93.93,18.43,O3,0,35501,125
4.39,3.32,0.57,0.38,1.6,18.19,3.3,-82,262.46,47.07,95393.14,44.19,94.12,18.19,O3,0,35502,350
3.9,2.96,0.51,0.38,1.6,17.96,4.39,-93,263.53,40.6,95417.6,44.21,94.3,17.96,O3,0,35503,1207
3.59,2.72,0.47,0.38,1.6,17.84,5,-96,263.54,39.22,94902.1,44.22,94.48,17.84,O3,0,35504,1207
3.34,2.53,0.45,0.38,1.5,17.82,5.02,-93,263.5,37.94,94051.28,44.23,94.67,17.82,O3,0,35505,1207
3.14,2.38,0.43,0.35,1.5,17.88,4.67,-91,263.31,37.42,93090.19,44.24,94.85,17.88,O3,0,35506,1207
2.59,1.96,0.37,0.23,1.4,18.1,3.78,-74,262.97,35.8,90513.86,44.27,95.22,18.1,O3,0,35507,-1
1.71,1.3,0.26,0.17,1.3,18.22,2.37,-71,262.37,35.61,88492.34,44.28,95.41,18.22,O3,0,35508,-1
3.04,2.9,0.61,0.51,2.1,12.97,7.75,121,247.65,75.19,88231.16,44.44,111.62,12.97,O3,0,35509,6
3.01,2.86,0.59,0.49,2.1,12.86,8.27,123,247.86,73.42,88317.3,44.44,111.81,12.86,O3,0,35510,6
3,2.83,0.57,0.49,2,12.77,8.34,125,248.2,71.31,88803.72,44.43,111.99,12.77,O3,0,35511,6
2.97,2.79,0.57,0.5,2,12.68,8.13,130,247.26,74.9,88626.34,44.42,112.18,12.68,O3,0,35512,6
2.96,2.74,0.56,0.49,2,12.6,7.88,132,246.01,75.47,87170.71,44.41,112.36,12.6,O3,0,35513,6
2.93,2.71,0.54,0.48,2,12.52,8.24,131,245.85,75.09,86333.62,44.4,112.55,12.52,O3,0,35514,6
2.91,2.67,0.53,0.48,2,12.46,8.36,131,246.31,74.1,86875.75,44.39,112.74,12.46,O3,0,35515,6
2.9,2.64,0.52,0.49,2,12.39,8.35,134,246.09,75.11,87278,44.38,112.92,12.39,O3,0,35516,6
2.89,2.61,0.51,0.53,2,12.3,8.4,136,245.91,75.27,87422.7,44.37,113.11,12.3,O3,0,35517,6
2.89,2.59,0.5,0.56,2,12.24,8.54,135,246.32,75.02,87626.03,44.36,113.29,12.24,O3,0,35518,6
2.87,2.57,0.5,0.56,2,12.2,8.47,134,247.1,73.63,88185.67,44.35,113.48,12.2,O3,0,35519,6
2.86,2.55,0.49,0.56,2,12.14,8.24,134,247.48,75.06,88468.38,44.34,113.66,12.14,O3,0,35520,6
2.84,2.53,0.48,0.55,2,12.1,8.29,134,247.71,75.03,88479.4,44.33,113.85,12.1,O3,0,35521,6
2.84,2.52,0.47,0.55,2,12.05,8.15,132,247.97,73.43,88895.25,44.32,114.03,12.05,O3,0,35522,6
2.84,2.52,0.47,0.56,2,11.99,7.96,133,247.68,75.14,89177.34,44.31,114.22,11.99,O3,0,35523,6
2.84,2.51,0.47,0.58,2,11.93,8,133,247.26,75.58,88857.84,44.29,114.4,11.93,O3,0,35524,6
2.81,2.49,0.46,0.57,2,11.92,8.22,129,247.19,75.28,88296.8,44.28,114.59,11.92,O3,0,35525,6
3.17,2.82,0.75,0.76,2,11.79,8.25,124,246.87,75.74,87890.86,44.27,114.78,11.79,O3,0,35526,6
3.36,2.99,0.9,0.85,2,11.73,8.12,123,246.04,75.49,87079.17,44.26,114.96,11.73,O3,0,35527,6
3.17,2.81,0.74,0.74,2,11.8,8.35,121,245.12,74.78,86108.38,44.24,115.15,11.8,O3,0,35528,6
3.07,2.71,0.65,0.67,2,11.89,8.77,118,245.55,75.13,85899.34,44.23,115.33,11.89,O3,0,35529,6
3,2.63,0.61,0.61,2,12.05,9.33,119,246.66,71.38,86671.47,44.22,115.52,12.05,O3,0,35530,6
2.96,2.59,0.56,0.59,2,12.07,8.96,122,248.11,65.21,88304.63,44.21,115.7,12.07,O3,0,35531,6
2.94,2.58,0.53,0.61,2,12.01,7.18,127,248.28,65.88,89428.03,44.19,115.88,12.01,O3,0,35532,6
2.94,2.59,0.53,0.59,2,12.06,5.6,130,246.94,73.54,88755.34,44.18,116.07,12.06,O3,0,35533,6
2.97,2.61,0.53,0.6,1.9,12.13,5.09,125,245.9,74.64,87945.1,44.16,116.25,12.13,O3,0,35534,6
2.97,2.61,0.52,0.61,1.9,12.17,5.14,115,244.98,74.68,87477.21,44.15,116.44,12.17,O3,0,35535,98
2.96,2.58,0.51,0.59,1.9,12.16,6.17,112,244.43,74.25,86719.41,44.14,116.62,12.16,O3,0,35536,98
2.93,2.55,0.5,0.57,1.9,12.12,7.12,108,244.09,73.99,86532.64,44.12,116.81,12.12,O3,0,35537,98
2.94,2.56,0.49,0.56,1.9,12.07,7.41,106,243.87,73.82,86718.26,44.11,116.99,12.07,O3,0,35538,98
3.01,2.61,0.5,0.56,1.9,12.03,7.26,100,243.45,73.5,86728.7,44.09,117.18,12.03,O3,0,35539,98
3.1,2.69,0.5,0.57,1.9,11.97,7.91,97,243.2,73.3,85846.69,44.08,117.36,11.97,O3,0,35540,98
3.07,2.65,0.52,0.56,1.9,12.18,10.02,110,243.75,73.48,85017.41,44.06,117.55,12.18,O3,0,35541,98
3.16,2.7,0.58,0.58,1.9,12.34,11.12,123,245.13,69.43,86319.38,44.04,117.73,12.34,O3,0,35542,6
3.36,2.84,0.65,0.64,2,12.4,10.88,131,246.07,66.19,87574.54,44.03,117.91,12.4,O3,0,35543,6
3.6,3.01,0.75,0.69,2,12.44,11.27,132,246.77,62.35,88375.8,44.01,118.1,12.44,O3,0,35544,6
3.86,3.21,0.8,0.75,2,12.43,10.54,129,247.64,57.69,89523.51,44,118.28,12.43,O3,0,35545,6
3.97,3.31,0.83,0.78,2,12.46,9.91,127,247.05,59.9,88697.12,43.98,118.46,12.46,O3,0,35546,6
3.84,3.21,0.82,0.78,2,12.55,10.74,126,246.74,60.63,88014.59,43.96,118.65,12.55,O3,0,35547,6
3.9,3.17,0.83,0.8,2,12.57,11.17,126,248.14,54.3,89358.32,43.95,118.83,12.57,O3,0,35548,6
4.44,3.59,0.91,0.9,2,12.52,11.36,126,250.01,47.83,91379.99,43.93,119.02,12.52,O3,0,35549,6
5.61,4.57,1.22,1.17,2.1,12.37,11.71,127,251.44,44.58,93188.74,43.91,119.2,12.37,O3,0,35550,6
6.83,5.58,1.57,1.48,2.2,12.16,11.78,128,252.21,43.98,94478.06,43.89,119.38,12.16,O3,0,35551,6
7.76,6.3,1.6,1.59,2.2,11.95,9.64,132,252.55,43.93,95472.79,43.87,119.57,11.95,O3,0,35552,6
9.19,7.5,1.72,1.8,2.3,11.6,4.5,132,251.34,51.37,95767.8,43.86,119.75,11.6,O3,0,35553,6
12.36,10.22,2.36,2.44,2.5,11.06,3.12,137,251.32,54.89,95861.73,43.84,119.93,12.36,PM2.5,0,35554,6
15.54,13.07,3.58,3.32,2.7,10.38,4.63,134,251.72,57.66,96555.83,43.82,120.11,15.54,PM2.5,0,35555,6
14.99,12.53,3.07,3.01,2.6,10.4,6.17,136,251.92,60.19,97288.02,43.8,120.3,14.99,PM2.5,0,35556,6
13.9,11.56,2.57,2.69,2.5,10.45,7.45,140,251.85,62.52,97846.43,43.78,120.48,13.9,PM2.5,0,35557,6
13.04,10.82,2.3,2.48,2.5,10.48,7.11,142,250.66,65.23,98074.84,43.76,120.66,13.04,PM2.5,0,35558,6
13.67,11.37,2.48,2.6,2.5,10.38,4.54,132,248.94,70.88,98151.09,43.74,120.85,13.67,PM2.5,0,35559,6
15.11,12.56,2.6,2.73,2.6,10.22,4.94,124,248.7,56.17,98500.66,43.72,121.03,15.11,PM2.5,0,35560,6
14.49,12.59,3.05,2.85,2.6,10.74,5.66,129,251.3,82.85,98806.12,43.7,121.21,14.49,PM2.5,0,35561,6
27.63,23.79,7.01,5.47,3.4,9.11,5.17,137,251.52,84.4,98931.44,43.68,121.39,27.63,PM2.5,0,35562,6
31.76,26.98,7.46,5.84,3.6,8.89,5.46,132,251.51,79.06,98993.07,43.66,121.58,31.76,PM2.5,0,35563,6
35.1,29.62,7.58,6,3.8,8.78,5.67,123,251.21,79.15,99163.39,43.64,121.76,35.1,PM2.5,0,35564,6
38.63,32.46,7.68,6.75,4,8.33,5.17,116,250.08,78.47,99357.7,43.62,121.94,38.63,PM2.5,0,35565,-1
48.97,41.45,10.72,11.48,4.6,5.59,4.16,111,248.84,74.96,99482.46,43.6,122.12,48.97,PM2.5,0,35566,255
82.74,63.78,34.17,20.18,7.4,1.02,3.13,97,247.38,72.96,99582.36,43.58,122.3,82.74,PM2.5,0,35567,255
88.45,66.84,39.16,21.07,7.8,0.69,2.99,75,246.87,71.41,99583.35,43.55,122.49,88.45,PM2.5,0,35568,1814
72.54,58.31,29.33,19.51,6.5,1.27,3.03,72,247.64,69.5,99450.62,43.53,122.67,72.54,PM2.5,0,35569,1814
60.17,51.73,21.34,17.18,5.5,2.3,3.06,74,248.27,68.79,99393.76,43.51,122.85,60.17,PM2.5,0,35570,1814
50.45,43.21,15.25,14.09,4.7,3.79,3.16,74,249.12,69.63,99555.1,43.49,123.03,50.45,PM2.5,0,35571,1814
44.11,37.27,11.55,11.69,4.3,5.01,3.22,77,249.64,70.24,99838.63,43.46,123.21,44.11,PM2.5,0,35572,1814
41.04,34.32,9.34,10.15,4,5.77,3.09,93,249.18,70.98,100105.16,43.44,123.39,41.04,PM2.5,0,35573,255
41.99,34.74,7.83,9.43,4.1,6.13,3.02,109,248.54,71.5,100303.41,43.42,123.57,41.99,PM2.5,0,35574,255
46.56,38.23,7.43,9.8,4.3,5.92,2.69,117,248.23,72.32,100297.22,43.39,123.76,46.56,PM2.5,0,35575,6
53.88,44.37,7.49,10.84,4.7,5.4,1.71,118,247.27,75.65,100308.5,43.37,123.94,53.88,PM2.5,0,35576,6
67.35,53.3,7.84,13.22,5.5,4.19,0.74,101,246.91,76.21,100331.63,43.35,124.12,67.35,PM2.5,0,35577,255
99.03,69.34,14.5,19.98,7.5,0.87,0.88,52,248.28,76.9,99914.48,43.32,124.3,99.03,PM2.5,0,35578,-1
108.22,74.27,17.72,21.43,8.2,0.49,1.91,42,248.96,77.83,99083.79,43.3,124.48,108.22,PM2.5,0,35579,-1
103.6,71.8,16.37,21.15,7.9,0.55,4.63,74,249.25,45.46,98409.3,43.27,124.66,103.6,PM2.5,0,35580,-1
53.7,45.92,8.21,14.89,4.7,5.42,5.11,85,255.7,92.2,98431.6,43.25,124.84,53.7,PM2.5,0,35581,-1
78.5,59.34,10.23,18.82,6.2,2.07,1.3,72,250.39,85.82,98454.27,43.23,125.02,78.5,PM2.5,0,35582,-1
83.26,61.49,10.97,19.84,6.5,1.57,0.99,28,248.73,77.92,97830.76,43.2,125.2,83.26,PM2.5,0,35583,-1
82.4,61.01,10.71,19.84,6.5,1.58,2.03,79,248.81,76.06,97366.67,43.17,125.38,82.4,PM2.5,0,35584,1409
80.21,59.92,10.25,19.59,6.3,1.68,2.58,96,248.3,75.81,97321.45,43.15,125.56,80.21,PM2.5,0,35585,1897
78.32,59.04,9.96,19.43,6.2,1.73,2.27,112,247.54,75.75,97292.45,43.12,125.74,78.32,PM2.5,0,35586,2218
76.85,58.37,9.77,19.42,6.1,1.75,1.53,112,247.3,75.93,97056.39,43.1,125.92,76.85,PM2.5,0,35587,2218
76.68,58.23,9.36,19.27,6.1,1.82,1.34,110,247.23,76.13,96612.45,43.07,126.1,76.68,PM2.5,0,35588,2218
75.78,57.77,9.02,19.03,6,1.88,1.81,103,247.68,76.31,96337.95,43.04,126.28,75.78,PM2.5,0,35589,2218
76.5,58.09,9.03,19.15,6.1,1.8,1.97,89,247.47,76.03,96748.45,43.02,126.46,76.5,PM2.5,0,35590,535
78.14,58.91,9.74,19.8,6.2,1.62,2.26,47,247.14,76.38,97506.97,42.99,126.64,78.14,PM2.5,0,35591,195
75.81,57.84,9.98,19.89,6.1,1.72,3.59,33,248.18,77.21,97469.96,42.96,126.81,75.81,PM2.5,0,35592,195
72.66,56.25,9.66,19.54,5.9,1.91,4.21,40,249.48,77.91,96588.7,42.94,126.99,72.66,PM2.5,0,35593,195
69.64,54.62,9,18.98,5.7,2.18,2.75,49,249.47,78.25,96421.8,42.91,127.17,69.64,PM2.5,0,35594,4719
66.54,52.97,8.4,18.27,5.5,2.57,2.27,63,249.08,81.39,95077.21,42.88,127.35,66.54,PM2.5,0,35595,4719
61.57,50.55,7.71,17.09,5.2,3.26,4.93,65,248.35,83.76,93135.07,42.85,127.53,61.57,PM2.5,0,35596,82
55.3,44.82,7.13,15.45,4.8,4.46,6.5,65,249.97,78.07,93753.81,42.83,127.71,55.3,PM2.5,0,35597,82
51.14,40.22,6.63,14.21,4.5,5.27,6.12,66,250.89,76.6,94327.84,42.8,127.89,51.14,PM2.5,0,35598,82
47.13,36.6,6.16,13.06,4.3,6.05,6.12,70,251.16,75.93,94147.52,42.77,128.06,47.13,PM2.5,0,35599,82
44.06,34.05,5.72,12.13,4.2,6.61,5.6,72,251.53,74.35,94414.02,42.74,128.24,44.06,PM2.5,0,35600,82
40.43,31.2,5.26,11.06,4,7.37,6.46,68,250.16,79.84,92523.84,42.71,128.42,40.43,PM2.5,0,35601,82
34.59,26.4,4.82,9.46,3.6,8.75,10.97,68,248.78,78.56,89565.88,42.68,128.6,34.59,PM2.5,0,35602,82
32.09,24.11,4.58,8.76,3.5,9.53,12.48,73,250.02,67.67,90096.27,42.65,128.78,32.09,PM2.5,0,35603,82
30.94,23,4.39,8.43,3.4,9.59,8.48,75,252.34,57.01,92936.04,42.62,128.95,30.94,PM2.5,0,35604,82
30.96,23.21,4.44,8.59,3.5,9.42,6.16,77,252.69,55.2,93522.48,42.59,129.13,30.96,PM2.5,0,35605,82
29.24,21.96,4.21,8.02,3.4,9.85,8.29,83,251.78,58.61,91998.39,42.56,129.31,29.24,PM2.5,0,35606,82
28.19,21.04,4.11,7.66,3.3,10.21,10.24,89,251.99,57.2,91866.95,42.53,129.48,28.19,PM2.5,0,35607,82
28.01,20.8,4.08,7.57,3.3,10.24,9.73,97,253.51,52.3,93798,42.5,129.66,28.01,PM2.5,0,35608,-1
1.13,1.06,0.42,0.51,1.4,24.86,3.7,82,272.43,6.97,75510.5,42.63,80.3,24.86,O3,0,35609,-1
1.37,1.28,0.5,0.63,1.5,25.16,4.66,70,273.69,7.1,77682.72,42.66,80.47,25.16,O3,0,35610,-1
1.57,1.49,0.53,0.73,1.5,24.14,5.96,58,274.45,7.13,78638.84,42.69,80.65,24.14,O3,0,35611,576
1.54,1.49,0.53,0.73,1.5,23.05,7.03,50,274.32,7.42,78236.77,42.72,80.83,23.05,O3,0,35612,576
1.34,1.3,0.45,0.64,1.4,22.66,7.71,46,273.65,7.94,77031.16,42.75,81.01,22.66,O3,0,35613,576
1.09,1.05,0.36,0.51,1.4,22.43,7.99,43,273.08,8.5,75929.2,42.78,81.18,22.43,O3,0,35614,576
0.93,0.89,0.3,0.41,1.4,22.39,7.86,44,272.59,9.11,74981.65,42.81,81.36,22.39,O3,0,35615,576
0.8,0.77,0.26,0.36,1.4,22.29,7.66,48,272.37,9.62,74439.97,42.84,81.54,22.29,O3,0,35616,525
0.76,0.72,0.24,0.37,1.4,21.88,6.74,56,273.7,9.34,76406.61,42.87,81.72,21.88,O3,0,35617,525
0.76,0.7,0.23,0.41,1.4,21.54,4.73,58,274.66,9.47,78788.25,42.9,81.9,21.54,O3,0,35618,525
0.49,0.43,0.13,0.22,1.4,21.73,8.19,2,271.62,12.56,76026.86,42.93,82.07,21.73,O3,0,35619,-1
0.63,0.51,0.12,0.19,1.4,21.96,9.53,-6,269.61,16.39,72449.11,42.96,82.25,21.96,O3,0,35620,-1
0.91,0.74,0.13,0.2,1.4,22.54,9.13,5,269.77,15.93,71431.83,42.98,82.43,22.54,O3,0,35621,-1
0.87,0.7,0.12,0.23,1.5,23.19,7.07,23,270.42,15.03,71413.5,43.01,82.61,23.19,O3,0,35622,419
0.83,0.68,0.12,0.23,1.5,23.23,6.11,41,270.87,14.79,72055.32,43.04,82.79,23.23,O3,0,35623,108
0.81,0.66,0.11,0.23,1.5,23.09,6.29,45,271.14,14.96,72822.12,43.07,82.97,23.09,O3,0,35624,108
0.8,0.65,0.11,0.21,1.5,22.86,6.18,52,271.27,15.42,73382.59,43.09,83.15,22.86,O3,0,35625,108
0.8,0.65,0.11,0.2,1.5,22.58,6.39,42,271.17,16.38,74049.47,43.12,83.33,22.58,O3,0,35626,108
0.94,0.77,0.11,0.26,1.5,22.17,7.68,23,269.84,19.32,72929.42,43.15,83.51,22.17,O3,0,35627,1372
1.17,0.96,0.12,0.36,1.5,22.06,8.26,23,269.09,21.32,71995.7,43.18,83.69,22.06,O3,0,35628,1372
1.23,0.99,0.12,0.41,1.6,22.27,10.59,23,270.99,21.78,75322.97,43.2,83.87,22.27,O3,0,35629,1372
1.31,1.04,0.14,0.48,1.6,22.1,10.47,11,272.75,20.55,78549.16,43.23,84.05,22.1,O3,0,35630,1372
1.16,0.94,0.11,0.58,1.6,21.84,7.53,-12,271.59,18.87,77995.85,43.25,84.23,21.84,O3,0,35631,-1
0.84,0.68,0.08,0.54,1.6,22.01,6.82,-44,269.29,18.94,75828.44,43.28,84.41,22.01,O3,0,35632,-1
0.61,0.49,0.07,0.48,1.7,21.96,5.39,-98,267.49,18.88,72240.06,43.31,84.59,21.96,O3,0,35633,-1
0.49,0.38,0.06,0.33,1.6,22.72,4.45,-152,264.53,21.39,67369.48,43.33,84.77,22.72,O3,0,35634,-1
0.43,0.34,0.06,0.27,1.6,22.62,6.33,167,262.68,23.28,64818.96,43.36,84.95,22.62,O3,0,35635,-1
0.41,0.33,0.06,0.25,1.6,22.38,8.03,151,262.19,23.44,63810.79,43.38,85.13,22.38,O3,0,35636,111
0.41,0.33,0.06,0.24,1.6,21.69,8.86,139,262.49,22.75,63620.41,43.41,85.31,21.69,O3,0,35637,111
0.43,0.34,0.06,0.24,1.7,21.61,8.91,133,264.31,20.99,66302.1,43.43,85.49,21.61,O3,0,35638,111
0.44,0.35,0.06,0.23,1.7,21.74,4.29,127,262.27,26.02,67539.03,43.46,85.67,21.74,O3,0,35639,1596
0.44,0.35,0.07,0.2,1.6,22.93,2.26,127,260.84,28.92,65248.87,43.48,85.85,22.93,O3,0,35640,1596
0.44,0.35,0.07,0.2,1.6,23.02,5.35,116,261.05,28.2,64149.98,43.5,86.03,23.02,O3,0,35641,1596
0.46,0.36,0.07,0.2,1.6,22.83,7.31,103,263.66,25.14,67869.45,43.53,86.21,22.83,O3,0,35642,1497
0.5,0.4,0.08,0.2,1.6,22.6,7.41,99,266.58,22.56,73470.38,43.55,86.39,22.6,O3,0,35643,1497
0.71,0.57,0.11,0.26,1.6,22.23,7.12,99,267.48,22.74,76367.93,43.57,86.58,22.23,O3,0,35644,1497
0.89,0.72,0.13,0.35,1.6,21.9,6.74,98,268.3,23.23,79079.26,43.6,86.76,21.9,O3,0,35645,1497
1.4,1.14,0.21,0.56,1.7,21.46,5.3,100,269.29,24,83025.95,43.62,86.94,21.46,O3,0,35646,1497
3.91,3.19,0.58,1.3,1.8,20.44,2.91,90,269.08,26.66,85692.74,43.64,87.12,20.44,O3,0,35647,1497
8.07,6.6,1.19,2.35,2,19.38,1.52,-12,269.12,28.22,87310.2,43.66,87.3,19.38,O3,0,35648,-1
8.1,6.6,1.25,2.38,2,19.29,7.04,-45,270.56,26.77,89153.02,43.69,87.48,19.29,O3,0,35649,1170
7.47,6.01,1.11,1.85,2,19.62,12.07,-45,270.74,27.38,89350.81,43.71,87.67,19.62,O3,0,35650,1170
6.69,5.29,0.83,1.2,2,19.87,9.78,-52,268.54,26.97,83974.84,43.73,87.85,19.87,O3,0,35651,1170
3.59,2.95,0.4,0.77,1.9,21.99,4.03,-102,264.02,32.68,74269.36,43.75,88.03,21.99,O3,0,35652,-1
2.66,2.18,0.3,0.58,1.8,22.2,6.36,177,259.53,39.68,66033.89,43.77,88.21,22.2,O3,0,35653,2680
2.54,2.08,0.29,0.56,1.8,21.02,8.35,152,258.03,40.65,62926.34,43.79,88.4,21.02,O3,0,35654,2680
2.5,2.04,0.29,0.59,1.8,21.02,6.58,120,260.39,35.23,66725.65,43.81,88.58,21.02,O3,0,35655,-1
2.67,2.17,0.31,0.66,1.8,20.81,5.26,80,264.99,28.27,75065.59,43.83,88.76,20.81,O3,0,35656,2264
4.69,3.75,0.62,1.02,1.8,20.46,3.06,67,268.77,24.17,83394.3,43.85,88.94,20.46,O3,0,35657,2264
18.77,14.86,2.71,3.4,2.5,19.54,0.57,108,270.67,23.07,89293.14,43.87,89.13,19.54,O3,0,35658,-1
20.14,15.71,2.1,2.87,2.5,20.19,0.67,-109,270.83,24.26,91534,43.89,89.31,20.19,O3,0,35659,-1
16.87,13.2,1.82,2.6,2.4,20.19,1.31,-50,270.38,26.38,91791.73,43.91,89.49,20.19,O3,0,35660,-1
15.61,12.23,1.71,2.52,2.3,20.24,1.5,-34,269.68,29.16,91836.36,43.93,89.68,20.24,O3,0,35661,-1
12.07,9.45,1.31,2.01,2.2,20.1,1.74,-13,269.44,30.89,91830.36,43.95,89.86,20.1,O3,0,35662,-1
8.09,6.33,0.86,1.48,2,19.6,2.59,1,269.91,30.62,91547.57,43.97,90.04,19.6,O3,0,35663,-1
7.09,5.58,0.86,1.41,1.9,19.3,3.01,9,269.96,31.05,90840.34,43.99,90.23,19.3,O3,0,35664,-1
6.91,5.45,0.91,1.38,1.9,19.22,3.01,18,269.66,32.26,90450.95,44.01,90.41,19.22,O3,0,35665,-1
5.99,4.69,0.73,1.09,1.8,19.21,3.24,20,269.11,34.36,90315.01,44.02,90.59,19.21,O3,0,35666,296
4.43,3.46,0.53,0.83,1.8,19.28,3.76,13,268.14,37.75,89945.25,44.04,90.78,19.28,O3,0,35667,-1
2.84,2.23,0.35,0.62,1.8,20.06,7.02,-3,266.59,41.11,89268.29,44.06,90.96,20.06,O3,0,35668,518
2.83,2.19,0.35,0.55,1.8,20.91,11.12,-9,265.23,42.39,88541.84,44.08,91.14,20.91,O3,0,35669,518
3.01,2.31,0.4,0.53,1.8,21.59,11.72,-11,264.55,40.88,87459.68,44.09,91.33,21.59,O3,0,35670,518
2.6,2,0.39,0.48,1.8,22.16,10.01,-5,264.49,38.16,85730.21,44.11,91.51,22.16,O3,0,35671,518
2.43,1.87,0.38,0.35,1.8,22.32,7.84,8,263.84,39.17,84412.69,44.13,91.7,22.32,O3,0,35672,2921
2.41,1.86,0.38,0.33,1.8,22.49,6.54,23,263.17,40.55,83177.6,44.14,91.88,22.49,O3,0,35673,2143
2.49,1.92,0.39,0.34,1.8,22.46,6.1,40,262.91,41.13,82419.79,44.16,92.06,22.46,O3,0,35674,2143
2.63,2.03,0.41,0.37,1.8,22.1,5.9,54,263.39,39.42,83047.38,44.18,92.25,22.1,O3,0,35675,2465
2.81,2.17,0.43,0.41,1.8,21.66,4.89,65,263.88,37.41,84331.81,44.19,92.43,21.66,O3,0,35676,532
3.04,2.34,0.46,0.44,1.8,21.2,3.49,73,264.23,35.92,86055.14,44.21,92.62,21.2,O3,0,35677,532
3.31,2.55,0.5,0.43,1.8,20.84,2.72,87,264.32,35,87623.3,44.22,92.8,20.84,O3,0,35678,532
